"model_id","outcome","systems_n","students_n","schools_n","excluded_systems","weight_variable","term","term_label","term_role","n_pv","pool_status","pooled_estimate","pooled_standard_error","degrees_of_freedom","confidence_level","confidence_interval_lower","confidence_interval_upper","p_value","within_pv_variance","between_pv_variance","total_variance","between_pv_fraction_of_total_variance","pv1_estimate","pv1_standard_error","pv2_estimate","pv2_standard_error","pv3_estimate","pv3_standard_error","pv4_estimate","pv4_standard_error","pv5_estimate","pv5_standard_error","variance_method","interpretation"
"C_main_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","BSBGHER","Home Educational Resources scale","primary_predictor",5,"PASS",14.557450225940306,0.17818846859030896,12.073522709338956,0.95,14.169472955790763,14.945427496089849,6.185196191029803e-18,0.013475507584070045,0.01522968562874123,0.03175113033855952,0.5755896738043059,14.438515302995135,0.11473648952720564,14.477406999040351,0.11570170062622462,14.500439043903716,0.11660218633348043,14.732085885387958,0.11718346435854979,14.638803898374364,0.11618157421340077,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Adjusted associational estimate from the primary D&P multilevel model."
"C_main_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","ict_accessYes","Own computer or tablet at home: Yes versus No","primary_predictor",5,"PASS",-0.5173601317796879,0.6133311176016829,11.951025101146415,0.95,-1.8543014592018077,0.8195811956424319,0.41549963798834344,0.15854573479993964,0.1813577708488248,0.3761750598185294,0.5785320407035393,-1.0407868702245873,0.39355745040152074,-0.5582223847493707,0.3968601718432703,0.0410958241661793,0.39995450095123286,-0.2518643476554709,0.4019566636217003,-0.7770228804351899,0.3985102871653933,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Adjusted associational estimate from the primary D&P multilevel model."
"C_main_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","language_at_homeAlmost always","Language of test at home: Almost always versus Always","control",5,"PASS",0.4072394458614571,0.7649422591900615,9.510896119898351,0.95,-1.309113957145636,2.12359284886855,0.6066754540649226,0.2056674134568155,0.3162243720316499,0.5851366598947954,0.648513881366118,-0.3535169982551575,0.44824258578712967,0.5472396096050464,0.45200660691094346,0.1361420709276365,0.45552924423960167,0.5406348214374032,0.45780714512569415,1.1656977255923568,0.45388479198378084,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Control coefficient; not a focal research-question estimate."
"C_main_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","language_at_homeSometimes","Language of test at home: Sometimes versus Always","control",5,"PASS",-10.086720764062632,0.7411623595176265,20.41222816163269,0.95,-11.630759205965086,-8.542682322160177,1.0558947049394765e-11,0.3061508008742103,0.20264236857627105,0.5493216431657355,0.44267478865411886,-9.382809814910198,0.5468850833001578,-10.08654502602493,0.5514893860554402,-10.138684834218193,0.5557789527481508,-10.636105381566468,0.5585457832701844,-10.189458763593368,0.5537748014999324,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Control coefficient; not a focal research-question estimate."
"C_main_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","language_at_homeNever","Language of test at home: Never versus Always","control",5,"PASS",-16.284056384032187,0.9582690748311588,150.29023714762783,0.95,-18.17747562205326,-14.390637146011112,8.227922914859441e-37,0.7684700501004311,0.12484130806444478,0.9182796197777648,0.1631415599897442,-16.480573336730203,0.8664495097728224,-16.36945162288789,0.8737308850040467,-15.839038377665418,0.8805362708336051,-16.01767884340543,0.8849336970799263,-16.713539739471987,0.8773585730050959,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Control coefficient; not a focal research-question estimate."
