"model_id","outcome","systems_n","students_n","schools_n","excluded_systems","weight_variable","term","term_label","term_role","n_pv","pool_status","pooled_estimate","pooled_standard_error","degrees_of_freedom","confidence_level","confidence_interval_lower","confidence_interval_upper","p_value","within_pv_variance","between_pv_variance","total_variance","between_pv_fraction_of_total_variance","pv1_estimate","pv1_standard_error","pv2_estimate","pv2_standard_error","pv3_estimate","pv3_standard_error","pv4_estimate","pv4_standard_error","pv5_estimate","pv5_standard_error","variance_method","interpretation"
"A_first_pass_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","BSBGHER","Home Educational Resources scale","primary_predictor",5,"PASS",22.483468111827545,0.20276978552401984,9.686738375574965,0.95,22.029680544030047,22.937255679625043,2.314969272642146e-16,0.014694680639550487,0.022017421068255435,0.041115585921457004,0.642600724026609,22.298473591346127,0.11980642311674558,22.385362024779628,0.1208459624969931,22.495250421477905,0.1217542902834844,22.679444236596183,0.12230762385978793,22.558810284937888,0.12137880980318087,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Associational first-pass benchmark; the school random intercept is not included."
"A_first_pass_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","ict_accessYes","Own computer or tablet at home: Yes versus No","primary_predictor",5,"PASS",6.118637973132575,0.6544481995328798,13.409754141639661,0.95,4.709167699458482,7.528108246806668,3.038099627563954e-7,0.19438094464559996,0.19493458435519007,0.42830244587182803,0.5461596203357438,5.5313069327271105,0.4357394395439196,6.214536525461272,0.43952027445367636,6.6708187131090115,0.44282388898711594,6.332021215689724,0.44483637927058245,5.8445064786757595,0.44145825557789786,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Associational first-pass benchmark; the school random intercept is not included."
"A_first_pass_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","language_at_homeAlmost always","Language of test at home: Almost always versus Always","control",5,"PASS",8.1218887631551,0.7712354165953242,11.65494542088053,0.95,6.435976898783599,9.807800627526602,2.6491915778374337e-7,0.2463473805027287,0.2903805727568623,0.5948040678109634,0.5858344052532252,7.295266813812098,0.490539518674844,8.245300151120876,0.4947958442871466,8.041669760214875,0.4985149326598146,8.240041812192999,0.5007805205901217,8.787165278434657,0.49697755253203624,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Control coefficient; not a focal research-question estimate."
"A_first_pass_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","language_at_homeSometimes","Language of test at home: Sometimes versus Always","control",5,"PASS",-2.927613829983599,0.7958445845410383,17.458855335785625,0.95,-4.603343768614521,-1.2518838913526773,0.0017934513469912608,0.3302038944562438,0.2526372569058784,0.6333686027432979,0.4786544627788026,-2.310715835737065,0.5679251766991386,-3.0342316484942247,0.5728529641320168,-2.5270714309506004,0.5771587618115045,-3.530309601134523,0.5797817603196023,-3.2357406336015826,0.5753788504129673,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Control coefficient; not a focal research-question estimate."
"A_first_pass_dp","Data and Probability",44,272315,8171,"BRA | CIV | PSE","analysis_weight_candidate","language_at_homeNever","Language of test at home: Never versus Always","control",5,"PASS",-12.440271422766548,1.0838557552581998,71.474711764422,0.95,-14.601169706166731,-10.279373139366365,7.024638007379825e-18,0.8968380391357073,0.2315877158921795,1.1747432982063226,0.23656679675886627,-12.433108061165813,0.9359594564158099,-12.456072744291282,0.9440806129276873,-11.708709720626565,0.9511767097743759,-12.547216127960688,0.9554994979840613,-13.05625045978839,0.9482433569782809,"Rubin-style five-PV combination of within-PV model-based standard errors with large-sample Rubin degrees of freedom; not full TIMSS JK2 variance","Control coefficient; not a focal research-question estimate."
